village,room,size,direction,price,age,area,position,id
新华联家园南区,3室1厅,13,北,2160,2002年建板楼,通州,果园,BJ0004402323
水仙园,3室1厅,18,南,2160,2000年建板楼,通州,武夷花园,BJ0004394360
瑞都公园世家南区,3室1厅,11,南,2160,2009年建塔楼,通州,临河里,BJ0004392111
月季园,3室1厅,22,南,2160,2009年建板塔结合,通州,武夷花园,BJ0004392122
财富东方,3室1厅,12,南,2160,2007年建塔楼,通州,北关,BJ0004391433
阿尔法社区二期,3室1厅,15,南,2160,2009年建板楼,通州,九棵树(家乐福),BJ0004388032
西上园三区,3室1厅,13,南,2190,2000年建板楼,通州,武夷花园,BJ0004403025
西上园三区,3室1厅,13,南,2190,2000年建板楼,通州,武夷花园,BJ0004403027
西上园二区,3室1厅,14,南,2190,2002年建板楼,通州,武夷花园,BJ0004371725
方恒东景,3室1厅,12,南,2190,2012年建板楼,通州,临河里,BJ0004403436
京贸国际公寓,4室1厅,9,南,2190,2004年建塔楼,通州,通州北苑,BJ0004316978
京贸国际城西区,4室1厅,22,南,2190,2011年建板楼,通州,武夷花园,BJ0004221489
加华印象街,3室1厅,16,南,2190,2005年建板楼,通州,武夷花园,BJ0004396937
新华联家园南区,3室1厅,13,南,2190,2002年建板楼,通州,果园,BJ0004261014
阿尔法社区二期,3室1厅,20,北,2190,2009年建板楼,通州,九棵树(家乐福),BJ0003906927
东亚环球国际,1房间1卫,38,南,2200,2015年建,通州,通州其它,101103000000
新华联家园南区,3室1厅,12,南,2230,2002年建板楼,通州,果园,BJ0004402324
梨花园,3室1厅,19,南,2230,1999年建板楼,通州,梨园,BJ0004372036
达富苑,3室1厅,12,南,2230,2002年建板楼,通州,果园,BJ0004399474
葛布店东里,3室1厅,14,南,2230,1998年建板楼,通州,果园,BJ0004398277
蓝调沙龙东区,3室1厅,13,南,2230,2005年建板塔结合,通州,九棵树(家乐福),BJ0004392651
阿尔法社区,3室1厅,15,南,2230,2008年建板楼,通州,九棵树(家乐福),BJ0004346132
海棠湾一期,3室1厅,13,南,2260,2011年建板塔结合,通州,临河里,BJ0004366887
旗舰凯旋一期,3室1厅,17,南,2260,2005年建板楼,通州,九棵树(家乐福),BJ0004357441
碧水明珠,3室1厅,14,西南,2260,2004年建塔楼,通州,北关,BJ0004389270
财富东方,3室1厅,11,西,2260,2007年建塔楼,通州,北关,BJ0004355706
天时名苑,4室1厅,12,南,2290,2009年建板塔结合,通州,通州北苑,BJ0004355397
怡佳家园,3室1厅,10,东,2290,2002年建塔楼,通州,新华大街,BJ0004398781
天赐良园东三期,3室1厅,12,南,2290,2004年建板楼,通州,北关,BJ0004392719
金隅花石匠,4室1厅,26,南,2330,2012年建板楼,通州,临河里,BJ0004402790
世纪星城三期,3室1厅,13,西南,2330,2009年建板楼,通州,通州北苑,BJ0004334033
蓝调沙龙东区,4室1厅,21,南,2330,2005年建板楼,通州,九棵树(家乐福),BJ0004384811
华远铭悦,3室1厅,19,南,2360,2012年建板楼,通州,临河里,BJ0004402781
世纪星城,4室1厅,14,南,2360,2005年建板楼,通州,通州北苑,BJ0004238524
方恒东景,3室1厅,18,暂无数据,2390,2012年建板楼,通州,临河里,BJ0004335407
新通国际花园,4室1厅,18,南,2390,2010年建板塔结合,通州,梨园,BJ0004396434
葛布店东里,4室1厅,15,南,2430,1998年建板楼,通州,果园,BJ0004349448
怡佳家园,3室1厅,11,东,2460,2002年建塔楼,通州,新华大街,BJ0004398780
运河湾,3室1厅,15,南,2460,2009年建板塔结合,通州,武夷花园,BJ0004393341
财富东方,4室1厅,15,南,2490,2007年建塔楼,通州,北关,BJ0004405746
达富苑,3室1厅,12,南,2490,2002年建板楼,通州,果园,BJ0004402261
运河明珠,3室1厅,10,南,2490,2005年建板楼,通州,武夷花园,BJ0004400485
运河明珠,3室1厅,10,南,2490,2005年建板楼,通州,武夷花园,BJ0004400485
华远铭悦,4室1厅,19,南,2490,2012年建板楼,通州,临河里,BJ0004381818
西上园一区,3室1厅,21,南,2530,2003年建板塔结合,通州,武夷花园,BJ0004358735
蓝调沙龙东区,3室1厅,11,南,2530,2005年建板塔结合,通州,九棵树(家乐福),BJ0004392649
阿尔法社区二期,3室1厅,18,南,2560,2009年建板楼,通州,九棵树(家乐福),BJ0004395299
西上园一区,3室1厅,20,南,2590,2003年建板塔结合,通州,武夷花园,BJ0004403026
葛布店北里,1室1厅,42,南,2600,1988年建板楼,通州,果园,101103000000
华业东方玫瑰,4室1厅,18,南,2630,2012年建板塔结合,通州,临河里,BJ0004404067
翠屏北里西区,3室1厅,12,南,2630,2003年建板楼,通州,果园,BJ0004344392
新华联家园南区,3室1厅,13,南,2690,2002年建板楼,通州,果园,BJ0004402322
怡佳家园,3室1厅,15,东,2690,2002年建塔楼,通州,新华大街,BJ0004398782
K2玉添湾,3室1厅,19,南,2690,2015年建板楼,通州,九棵树(家乐福),BJ0004165104
K2玉添湾,3室1厅,19,南,2690,2015年建板楼,通州,九棵树(家乐福),BJ0004165105
蓝调沙龙东区,4室1厅,12,南,2730,2006年建板塔结合,通州,九棵树(家乐福),BJ0004401747
花涧溪,3室1厅,18,南,2790,2006年建板塔结合,通州,临河里,BJ0004399110
花涧溪,3室1厅,32,南,2790,2006年建板塔结合,通州,临河里,BJ0004399112
新城阳光,3室1厅,23,东南,2890,2006年建板楼,通州,梨园,BJ0004394523
世纪星城三期,3室1厅,20,南,2960,2008年建板楼,通州,通州北苑,BJ0004362359
怡佳家园,3室1厅,14,南,2960,2002年建塔楼,通州,新华大街,BJ0004385372
通典铭居,4室1厅,16,南,3030,2003年建塔楼,通州,通州北苑,BJ0004385625
天时名苑,3室1厅,14,东南,3090,2009年建板塔结合,通州,通州北苑,BJ0004353915
京贸国际公寓,2室1厅,13,南,3090,2002年建塔楼,通州,通州北苑,BJ0004394798
玉桥东里,1室1厅,54,南 北,3100,2010年建板楼,通州,玉桥,101103000000
瑞都公园世家北区,4室1厅,17,南,3130,2005年建板楼,通州,临河里,BJ0004402103
瑞都公园世家北区,4室1厅,17,南,3130,2005年建板楼,通州,临河里,BJ0004402103
天时名苑,4室1厅,16,南,3290,2009年建板塔结合,通州,通州北苑,BJ0004394800
新翠景园,1室1厅,63,南,3300,2005年建板楼,通州,九棵树(家乐福),101103000000
东亚尚品台湖,2房间1卫,36,西,3300,2016年建板塔结合,通州,通州其它,101102000000
乔庄东区,1室0厅,52,南 北,3300,2006年建板塔结合,通州,乔庄,101103000000
玉桥南里,2室1厅,73,南 北,3300,1995年建板楼,通州,玉桥,101103000000
玉桥北里,1室1厅,47,南 北,3300,1992年建板楼,通州,乔庄,101103000000
博客园,1室0厅,54,南,3300,2007年建板塔结合,通州,乔庄,101103000000
当代名筑,1室0厅,42,北,3400,2006年建板塔结合,通州,梨园,101103000000
北机家属院,1室1厅,46,东,3400,1992年建板楼,通州,果园,101103000000
京贸国际公寓,3室1厅,16,西南,3430,2005年建塔楼,通州,通州北苑,BJ0004194736
京贸国际公寓,3室1厅,16,西南,3430,2005年建塔楼,通州,通州北苑,BJ0004194736
苏荷时代,1室0厅,46,西北,3500,2005年建板塔结合,通州,果园,101103000000
格瑞雅居,1室0厅,51,南,3500,2005年建板楼,通州,九棵树(家乐福),101103000000
云景西里南区,2室1厅,58,南 北,3500,1993年建板楼,通州,梨园,101103000000
四海公寓,3室1厅,104,南 北,3500,1994年建板楼,通州,潞苑,101103000000
紫竹庵胡同,1室1厅,55,南 北,3500,精装修,通州,新华大街,101103000000
新翠景园,1室1厅,68,南,3500,2005年建板塔结合,通州,九棵树(家乐福),101103000000
融科钧廷,1室1厅,55,南,3500,2014年建板塔结合,通州,马驹桥,101103000000
水仙园,1室1厅,41,北,3500,2000年建板楼,通州,武夷花园,101103000000
荔景园,1室1厅,48,南,3530,2005年建板塔结合,通州,武夷花园,BJ0004135583
水仙园,1室1厅,41,北,3590,2002年建板楼,通州,武夷花园,BJ0004217534
武夷花园牡丹园,1室1厅,49,南,3590,2001年建板楼,通州,武夷花园,BJ0004135579
当代名筑,1室0厅,50,南 北,3600,2004年建板塔结合,通州,梨园,101103000000
华远铭悦,1室1厅,56,南,3600,2012年建板塔结合,通州,临河里,101103000000
玉桥东路36号院,2室1厅,69,南 北,3600,1994年建板楼,通州,乔庄,101103000000
幸福艺居,2室1厅,53,南 北,3600,2002年建板楼,通州,玉桥,101103000000
西潞苑小区,1室1厅,31,南,3630,2000年建板楼,通州,北关,BJ0004221251
久居雅园,1室1厅,50,北,3630,2008年建板塔结合,通州,临河里,BJ0004383888
华龙小区,1室1厅,51,南,3660,1999年建板楼,通州,潞苑,BJ0003937565
葛布店南里,1室1厅,41,南,3690,1985年建板楼,通州,果园,BJ0003426550
西果园小区,2室1厅,67,东 西,3700,1997年建板楼,通州,通州北苑,101103000000
小潞邑,1室1厅,55,北,3730,2000年建板楼,通州,潞苑,BJ0004398213
葛布店南里,1室1厅,42,南,3730,1988年建板楼,通州,果园,BJ0003906819
华龙小区,1室1厅,53,南,3790,1997年建板楼,通州,潞苑,BJ0004127412
西潞苑小区,1室1厅,47,南,3790,2002年建板楼,通州,北关,BJ0004273075
华龙小区,1室1厅,53,南,3790,1998年建板楼,通州,潞苑,BJ0004144072
华龙小区,1室1厅,54,南,3790,1998年建板楼,通州,潞苑,BJ0003722626
月亮城堡,1室0厅,58,南,3800,2005年建板塔结合,通州,武夷花园,101103000000
融科香雪兰溪,2室1厅,85,南,3800,2009年建板楼,通州,马驹桥,101103000000
新城阳光,1室1厅,60,南,3800,2006年建板楼,通州,梨园,101103000000
长城国际,1室0厅,44,东,3800,2009年建塔楼,通州,通州北苑,101103000000
武夷花园牡丹园,2室1厅,95,南 北,3800,2003年建板楼,通州,武夷花园,101103000000
大方居,2室1厅,88,南,3800,2008年建板塔结合,通州,九棵树(家乐福),101103000000
蓝调沙龙东区,1室1厅,43,南,3890,2006年建板塔结合,通州,九棵树(家乐福),BJ0003718727
方恒东景,1室1厅,54,南,3930,2012年建板楼,通州,临河里,BJ0004146494
西潞苑小区,1室1厅,60,北,3930,2001年建板楼,通州,北关,BJ0004271292
长城国际,1室1厅,51,西,3930,2009年建塔楼,通州,通州北苑,BJ0003718901
长城国际,1室1厅,49,西,3930,2009年建塔楼,通州,通州北苑,BJ0003904262
月季园,1室1厅,62,西,3960,2009年建板塔结合,通州,武夷花园,BJ0004275222
西潞苑小区,1室1厅,44,南,3990,2001年建板楼,通州,北关,BJ0004271507
月季园,1室1厅,56,东,3990,2009年建板塔结合,通州,武夷花园,BJ0004275267
东亚瑞晶苑,2室1厅,79,南,4000,2009年建板塔结合,通州,马驹桥,101103000000
京贸国际城东区,2室1厅,76,南 北,4000,2010年建板塔结合,通州,武夷花园,101103000000
群芳园,2室1厅,78,南,4000,1998年建板楼,通州,临河里,101103000000
云景里南大门,1室1厅,63,南,4030,2000年建板楼,通州,梨园,BJ0004229196
金地格林格林,1室1厅,55,南,4090,2013年建板楼,通州,北关,BJ0004403523
巴克摩界,1室1厅,40,南,4090,2007年建板塔结合,通州,果园,BJ0003907083
华龙小区,3室2厅,129,南 北,4100,1996年建板楼,通州,潞苑,101103000000
久居雅园,1室1厅,67,南,4130,2008年建板塔结合,通州,临河里,BJ0004276159
格瑞雅居,1室1厅,42,南,4130,2004年建板楼,通州,九棵树(家乐福),BJ0004389471
西潞苑小区,1室1厅,55,南,4190,2002年建板楼,通州,北关,BJ0004221254
西潞苑小区,2室2厅,72,南 北,4200,1995年建板楼,通州,北关,101103000000
中上园5号院,2室1厅,97,南 北,4200,2001年建板楼,通州,武夷花园,101103000000
翠屏北里东区,1室2厅,67,南 北,4200,2004年建板楼,通州,果园,101103000000
云景西里南区,2室2厅,81,南 北,4200,2000年建板楼,通州,梨园,101103000000
华业东方玫瑰,1室1厅,59,南,4230,2010年建板塔结合,通州,临河里,BJ0004364062
方恒东景,1室1厅,54,南,4230,2012年建板楼,通州,临河里,BJ0004387792
京贸国际城东区,1室1厅,58,南,4260,2010年建板塔结合,通州,武夷花园,BJ0004404707
海棠湾三期,1室1厅,46,西,4260,2012年建塔楼,通州,临河里,BJ0004391955
葛布店北里,3室1厅,81,南 北,4300,1992年建板楼,通州,果园,101103000000
星悦国际,3房间1卫,88,南,4300,2012年建,通州,通州其它,101103000000
逸秀名园,1室1厅,58,南,4300,2004年建板楼,通州,新华大街,101103000000
帅府园二期,1室0厅,53,南,4300,2015年建板楼,通州,新华大街,101103000000
旗舰凯旋一期,1室1厅,56,北,4330,2005年建板塔结合,通州,九棵树(家乐福),BJ0004272803
果园西小区,1室1厅,62,南,4330,2002年建板楼,通州,果园,BJ0004390330
东亚瑞晶苑,2室1厅,79,南,4350,2009年建板塔结合,通州,马驹桥,BJ0003759291
长城国际,1室1厅,43,东,4360,2009年建塔楼,通州,通州北苑,BJ0004401187
帅府园,1室1厅,53,东,4360,1996年建板楼,通州,新华大街,BJ0004273268
新通国际花园,1室1厅,51,北,4390,2010年建板塔结合,通州,梨园,BJ0004391958
合生世界村,2室1厅,93,南,4390,2011年建板楼,通州,马驹桥,BJ0004391170
西潞苑小区,1室1厅,72,南,4460,2003年建板楼,通州,北关,BJ0004400593
富力尚悦居,2室1厅,74,南,4490,随时看房,通州,通州其它,BJ0004402665
融科香雪兰溪,3室1厅,89,南 北,4500,2010年建板楼,通州,马驹桥,101103000000
帅府园二期,1室1厅,69,南,4500,2015年建板楼,通州,新华大街,101103000000
苏荷时代,1室1厅,82,东南,4500,2005年建板塔结合,通州,果园,101103000000
西马庄园,2室1厅,62,南,4560,2001年建板楼,通州,通州北苑,BJ0004136368
华远铭悦,2室1厅,74,南,4560,2012年建板塔结合,通州,临河里,BJ0004391940
葛布店东里,2室1厅,58,南,4560,1991年建板楼,通州,果园,BJ0003988774
DBC加州小镇,2室2厅,71,南 北,4600,2007年建板楼,通州,临河里,101103000000
鼎晟国际,1室1厅,58,西,4630,2004年建塔楼,通州,新华大街,BJ0004275176
格兰晴天,1室1厅,81,南,4630,2004年建板楼,通州,玉桥,BJ0004400711
葛布店东里,2室1厅,61,南,4630,1990年建板楼,通州,果园,BJ0003426453
大方居,2室1厅,89,西,4700,2008年建板塔结合,通州,九棵树(家乐福),101103000000
西潞苑小区,2室1厅,75,东,4730,1997年建板楼,通州,北关,BJ0004221255
新华联家园南区,1室1厅,62,北,4790,2002年建板楼,通州,果园,BJ0004172162
久居雅园,2室1厅,106,南 北,4800,2006年建板楼,通州,临河里,101103000000
BOBO自由城,2室1厅,98,南 北,4800,2004年建板楼,通州,武夷花园,101103000000
格瑞雅居,2室2厅,80,南 北,4800,2004年建板楼,通州,九棵树(家乐福),101103000000
新华联家园南区,1室1厅,62,南,4830,2004年建板楼,通州,果园,BJ0003459648
西潞苑小区,2室1厅,79,南,4860,1997年建板楼,通州,北关,BJ0004273317
华龙小区,2室1厅,80,南,4860,1999年建板楼,通州,潞苑,BJ0003905491
金隅花石匠,2室1厅,88,南 北,5000,2012年建板楼,通州,临河里,101103000000
映翠居,2室1厅,91,南 北,5000,2003年建板楼,通州,梨园,101103000000
新华北路59号院,2室1厅,89,南 北,5000,1997年建板楼,通州,北关,101103000000
旗舰凯旋二三期,2室1厅,102,南 北,5000,2005年建板楼,通州,九棵树(家乐福),101103000000
运河明珠,1室1厅,75,东,5000,2008年建塔楼,通州,武夷花园,BJ0004398168
京贸国际城西区,2室1厅,91,西,5000,2011年建塔楼,通州,武夷花园,101103000000
新华联锦园,2室1厅,83,南 北,5000,2003年建板楼,通州,通州北苑,101103000000
当代名筑,2室1厅,84,东北,5000,2004年建板塔结合,通州,梨园,101103000000
大方居,2室1厅,87,东,5030,2008年建板塔结合,通州,九棵树(家乐福),BJ0004392656
DBC加州小镇C区,2室1厅,90,南,5030,2009年建板楼,通州,临河里,BJ0004277576
映翠居,2室1厅,91,南 北,5100,2003年建板楼,通州,梨园,101103000000
经纬小区,2室1厅,59,南 北,5200,1983年建板楼,通州,通州北苑,101103000000
怡乐北街,2室1厅,68,南,5230,1998年建板楼,通州,九棵树(家乐福),BJ0004380121
西马庄园,2室1厅,76,南,5290,1999年建板楼,通州,通州北苑,BJ0004392114
蓝调沙龙东区,2室1厅,80,西 北,5300,2005年建板塔结合,通州,九棵树(家乐福),101103000000
华业东方玫瑰,2室1厅,92,南,5300,2012年建板楼,通州,临河里,101103000000
三元村,3室2厅,120,南 北,5300,1998年建板楼,通州,武夷花园,101103000000
苏荷时代,1室1厅,64,西北,5360,2005年建板塔结合,通州,果园,BJ0004389344
瑞都公园世家南区,2室1厅,94,南,5490,2007年建板楼,通州,临河里,BJ0004391662
乔庄北街8号院,3室2厅,117,南 北,5500,1998年建板楼,通州,乔庄,101103000000
海棠湾二期,2室1厅,84,南,5500,2012年建板塔结合,通州,临河里,BJ0004373658
东阁雅舍,3室1厅,108,东 北,5600,2003年建塔楼,通州,北关,101103000000
京贸国际公寓,2室1厅,101,西南,5800,2004年建塔楼,通州,通州北苑,101103000000
通典铭居,2室1厅,79,东 北,5800,2005年建塔楼,通州,通州北苑,101103000000
新通国际花园,2室1厅,96,西北,6000,2009年建板塔结合,通州,梨园,101103000000
世纪星城三期,2室2厅,99,南 北,6000,2009年建板楼,通州,通州北苑,101103000000
K2清水湾,3室1厅,89,东 南 北,6000,2011年建塔楼,通州,潞苑,101103000000
物资学院家属院,3室1厅,68,南 北,6500,1985年建板楼,通州,北关,101103000000
天时名苑,2室1厅,104,西南,6500,2009年建板塔结合,通州,通州北苑,101103000000
美然百度城,4室2厅,141,东 南 西,6500,2002年建板楼,通州,玉桥,101103000000
天赐良园东三期,3室1厅,88,南 北,6500,2004年建板楼,通州,北关,101103000000
富力金禧花园,2室1厅,90,东南 西南,6500,2013年建板塔结合,通州,新华大街,101103000000
百合湾,2室1厅,87,南,6790,2012年建板塔结合,通州,武夷花园,BJ0004384828
京贸国际公寓,2室1厅,122,东,6930,2005年建塔楼,通州,通州北苑,BJ0004139592
新北京中心,1室1厅,68,北,6930,塔楼,通州,北关,BJ0004389043
BOBO自由城,4室2厅,186,南 北,10000,2005年建板塔结合,通州,武夷花园,101103000000
润枫领尚,4室2厅,175,南 北,10000,2014年建板楼,通州,通州其它,101103000000
龙湖蔚澜香醍,4室2厅,172,南 北,11000,2012年建板塔结合,通州,九棵树(家乐福),101103000000
M5朗峰,3室1厅,55,西,12000,2012年建塔楼,通州,通州北苑,101103000000
K2玉添湾,4室1厅,162,南,12500,2015年建板楼,通州,九棵树(家乐福),101103000000
尚东庭,4室2厅,205,南 北,13800,2007年建,通州,潞苑,101103000000
龙湖花盛香醍,3室3厅,290,南 北,15000,2010年建板楼,通州,九棵树(家乐福),101103000000
天时名苑,3室2厅,164,南 北,16000,2010年建板塔结合,通州,通州北苑,101103000000
红莲南里,3室1厅,8,北,2290,1991年建板楼,西城,马连道,BJ0004357118
